Symbol,Name,산업분류(중분류),cheap_mean_3y,MarketPriceProxy,Base_intrinsic,undervaluation_base,Conservative,Base,Optimistic,undervaluation_Conservative,undervaluation_Base,undervaluation_Optimistic,robust_score,final_score
A148930,에이치와이티씨,금속가공제품 제조업; 기계 및 가구 제외,0.3272773711002673,0.6610441747326175,-0.6426728746613255,-1.9722086650582424,-0.2684316094023895,-0.6611165302901192,-1.4178236683116092,-1.4060721199320243,-2.0001094564633766,-3.14482438920984,,-0.4280239139673391
A403550,쏘카,임대업; 부동산 제외,0.04,1.536806219896177,-0.762405001140367,-1.4960970298466605,-0.3052338028853252,-0.746146660747929,-1.6007053136283296,-1.1986156738134142,-1.4855177257145256,-2.0415791483043773,,-0.4288291089539981
A214320,이노션,전문 서비스업,0.43966220051920457,2.2032391481731777,-2.5624732451843566,-2.1630481635681895,-1.0451916055255053,-2.584054152491418,-5.540680813318588,-1.4743886320248663,-2.1728432451983224,-3.514788654655424,,-0.4290833488108545
A290120,DH오토리드,자동차 및 트레일러 제조업,0.6947708435574281,0.38855886092961356,-0.617224356937897,-2.588496413287833,-0.2461965155061699,-0.6076375119369294,-1.3029975558185174,-1.6336144668459065,-2.5638235877137836,-4.353410993384994,,-0.4291635022076358
A065060,지엔코,"의복, 의복 액세서리 및 모피제품 제조업",0.23476117254465745,0.1413219041093428,-0.1164993861765679,-1.824354772961668,-0.0496273325706747,-0.1179030481776753,-0.3010347764430149,-1.351165184784641,-1.8342871469270043,-3.130135298842987,,-0.42992584561617164
A084870,TBH글로벌,"의복, 의복 액세서리 및 모피제품 제조업",0.6090236451982737,0.17828227155702187,-0.2582898630529535,-2.448769195036546,-0.1092934060933249,-0.256135736481422,-0.7422381531586596,-1.6130357502112511,-2.436686521012267,-5.163275162899536,,-0.430118935911827
A041930,동아화성,고무 및 플라스틱제품 제조업,0.5753257645055646,0.7795835882118076,-1.0864832947115708,-2.3936713280531254,-0.4381776264576983,-1.0818437834823968,-2.320434009359688,-1.5620662531682856,-2.387720059581946,-3.976504437044718,,-0.43043851616315526
A013720,THE CUBE&,자동차 및 트레일러 제조업,0.14500338844916905,0.20607926867139117,-0.1403930983870338,-1.6812577475267592,-0.0613301595532873,-0.1480496426333274,-0.3177917307499079,-1.2976047030285363,-1.7184111414399652,-2.5420849113000816,,-0.4318756300334432
A222420,쎄노텍,비금속 광물제품 제조업,0.08742272492272486,0.16121630638919937,-0.0944871031780381,-1.5860889961709743,-0.0381903880453186,-0.0935861788736111,-0.2007477315350538,-1.2368891143872351,-1.5805007010127166,-2.2452073616574486,,-0.4321153363899298
A142210,유니트론텍,자동차 및 부품 판매업,0.6291269841269841,0.4239324001045989,-0.632324553766137,-2.4915693011671687,-0.253680030210015,-0.6314243305086211,-1.353405256363181,-1.598397362757419,-2.4894457945484394,-4.192502521697442,,-0.4329072982866586
A033200,모아텍,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.5804764154113483,0.27281350062459175,-0.3852209015374745,-2.412030198855746,-0.1654644251723874,-0.3861526477665556,-1.210241305444653,-1.6065111323067427,-2.4154455218765936,-5.436148880733069,,-0.4333708519510497
A108230,톱텍,기타 기계 및 장비 제조업,0.6975914646989128,0.7435408107028656,-1.196268611767647,-2.6088809041117997,-0.4828360492514012,-1.1827711118884183,-2.537153377529992,-1.6493739715443172,-2.5907278993473817,-4.412258400627174,,-0.4338685388840835
A111710,남화산업,스포츠 및 오락관련 서비스업,0.6505555555555556,0.637280621362858,-0.9762541745422052,-2.5319062620395307,-0.3908964425710329,-0.9656410492335032,-2.070590734964688,-1.6133819693670903,-2.5152524913882193,-4.2491035590202335,,-0.4342941008340814
A005390,신성통상,도매 및 상품 중개업,0.6298380004150032,0.21482280445469193,-0.3216723844308298,-2.497384717825306,-0.123310766908662,-0.3089251798477856,-0.6625018968974165,-1.574011531139234,-2.438046489673031,-4.083945852858205,,-0.43429641514009026
A052860,아이앤씨,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.4064859911693118,0.2516572734287405,-0.2832153660856209,-2.125401075148406,-0.1162017383043229,-0.2847654714959158,-0.6107827954925354,-1.461745995739029,-2.131560664295881,-3.4270420924888754,,-0.43437732695986586
A146060,율촌,1차 금속 제조업,0.3107996349321531,0.2505479823710109,-0.2421825001718821,-1.966611256973759,-0.1005950234206796,-0.2458003499220517,-0.5273246768368576,-1.4015000339205235,-1.9810510050648547,-3.104685385396544,,-0.4345835596260511
