Symbol,Name,Scenario,r,g,payout_DDM,payout_RIM,DDM_price,RIM_price,cheap_mean_3y
A278650,HLB바이오스텝,Optimistic,0.065,-0.023617964045932298,0.3,0.3,0.00014845283595834612,0.026001903676270467,0.3828039064359819
A047920,HLB제약,Conservative,0.095,0.04,0.25,0.25,-0.0023096090175479386,-0.14289758281979598,0.5485167714884696
A047920,HLB제약,Base,0.08,0.05,0.3,0.3,-0.005129996952438209,-0.34672176860397147,0.5485167714884696
A047920,HLB제약,Optimistic,0.065,0.05,0.35,0.35,-0.01196999288902249,-0.7438815634447354,0.5485167714884696
A326030,SK바이오팜,Conservative,0.095,0.04,0.2,0.2,-0.001770098932974789,-0.19521149422631978,0.2703705047572972
A326030,SK바이오팜,Base,0.08,0.05,0.25,0.25,-0.004095481305260179,-0.47650494319437636,0.2703705047572972
A326030,SK바이오팜,Optimistic,0.065,0.05,0.3,0.3,-0.00982915513262443,-1.022311266199422,0.2703705047572972
A348150,고바이오랩,Conservative,0.095,0.04,0.2,0.2,-0.003602069632025071,-0.16200957724716494,0.5039608530882116
A348150,고바이오랩,Base,0.08,0.05,0.25,0.25,-0.008334115434673392,-0.3926840525526572,0.5039608530882116
A348150,고바이오랩,Optimistic,0.065,0.05,0.3,0.3,-0.020001877043216137,-0.8427400725816239,0.5039608530882116
A168330,내츄럴엔도텍,Conservative,0.095,0.04,0.2,0.2,-0.000925558030677585,-0.04727093920606894,0.7158173832849539
A168330,내츄럴엔도텍,Base,0.08,0.05,0.25,0.25,-0.002141465395498018,-0.11498184769568234,0.7158173832849539
A168330,내츄럴엔도텍,Optimistic,0.065,0.05,0.3,0.3,-0.005139516949195243,-0.24672026727122062,0.7158173832849539
A950220,네오이뮨텍,Conservative,0.095,-0.0012527018170929074,0.25,0.25,-0.001454389173170337,-0.003415471960079146,0.43100729721012737
A950220,네오이뮨텍,Base,0.08,0.008747298182907093,0.3,0.3,-0.002381223928733886,-0.01217514376266496,0.43100729721012737
A950220,네오이뮨텍,Optimistic,0.065,0.018747298182907095,0.35,0.35,-0.004322105298275835,-0.03197941419643585,0.43100729721012737
A223250,드림씨아이에스,Conservative,0.095,0.04,0.3,0.3,0.0009258196081258249,-0.10856492291725818,0.4696224183311448
A223250,드림씨아이에스,Base,0.08,0.05,0.35,0.35,0.0019992659005601747,-0.2677382331657134,0.4696224183311448
A223250,드림씨아이에스,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.004569750629851827,-0.5742644766398071,0.4696224183311448
A347850,디앤디파마텍,Conservative,0.095,0.01,0.2,0.2,-0.01733246532310439,-0.10251812723162375,0.24576923076923074
A347850,디앤디파마텍,Base,0.08,0.02,0.25,0.25,-0.030996797514710205,-0.22352335216004168,0.24576923076923074
A347850,디앤디파마텍,Optimistic,0.065,0.03,0.3,0.3,-0.06438998609778455,-0.5343147756228322,0.24576923076923074
A383930,디티앤씨알오,Conservative,0.095,0.04,0.2,0.2,-0.0006983649088778586,-0.11727642216586273,0.5354876481615868
A383930,디티앤씨알오,Base,0.08,0.05,0.25,0.25,-0.001615808232680142,-0.2868446604584809,0.5354876481615868
A383930,디티앤씨알오,Optimistic,0.065,0.05,0.3,0.3,-0.0038779397584323403,-0.6153509565795968,0.5354876481615868
A084650,랩지노믹스,Conservative,0.095,-0.1689687007221635,0.2,0.2,0.0003577230760702561,0.1261996622273223,0.7705595847635943
A084650,랩지노믹스,Base,0.08,-0.1589687007221635,0.25,0.25,0.0004998770055931468,0.14060427027120675,0.7705595847635943
A084650,랩지노믹스,Optimistic,0.065,-0.14896870072216348,0.3,0.3,0.0006779045561873873,0.15791028567606472,0.7705595847635943
A141080,리가켐바이오,Conservative,0.095,-0.12579175259461362,0.25,0.25,-0.001668358376870754,0.17747290077660532,0.4693475598693758
A141080,리가켐바이오,Base,0.08,-0.1157917525946136,0.3,0.3,-0.002283487861429171,0.1960681336089151,0.4693475598693758
A141080,리가켐바이오,Optimistic,0.065,-0.10579175259461361,0.35,0.35,-0.003088567558533423,0.21862059317018565,0.4693475598693758
A235980,메드팩토,Conservative,0.095,0.04,0.25,0.25,-0.004134883762449608,-0.1199663226141638,0.4141800213675214
A235980,메드팩토,Base,0.08,0.05,0.3,0.3,-0.009184212972364032,-0.2838236871971423,0.4141800213675214
A235980,메드팩토,Optimistic,0.065,0.05,0.35,0.35,-0.021429830268849405,-0.6093858971550488,0.4141800213675214
A140410,메지온,Conservative,0.095,0.0247141558066315,0.2,0.2,-0.0020559765321141736,-0.05236238378647953,0.4595836357039187
A140410,메지온,Base,0.08,0.0347141558066315,0.25,0.25,-0.004027645314819568,-0.118322896503744,0.4595836357039187
A140410,메지온,Optimistic,0.065,0.0447141558066315,0.3,0.3,-0.01089378841002391,-0.35786609696929683,0.4595836357039187
A142760,모아라이프플러스,Conservative,0.095,-0.400177861555647,0.2,0.2,-0.0001537036247284368,0.05638078257850344,0.6054429897059614
A142760,모아라이프플러스,Base,0.08,-0.390177861555647,0.25,0.25,-0.0002057187428783056,0.06201409750396524,0.6054429897059614
A142760,모아라이프플러스,Optimistic,0.065,-0.380177861555647,0.3,0.3,-0.0002650010670756041,0.0684295214433099,0.6054429897059614
A199730,바이오인프라,Conservative,0.095,0.04,0.2,0.2,0.0038034447924346283,-0.3230379944607239,0.37600190493468794
A199730,바이오인프라,Base,0.08,0.05,0.25,0.25,0.008800037530572909,-0.7952118859227626,0.37600190493468794
A199730,바이오인프라,Optimistic,0.065,0.05,0.3,0.3,0.02112009007337498,-1.7054689103766898,0.37600190493468794
A086040,바이오톡스텍,Conservative,0.095,0.04,0.2,0.2,-3.6248165428954744e-05,-0.13973790968508115,0.481302792464349
A086040,바이오톡스텍,Base,0.08,0.05,0.25,0.25,-8.386745006098302e-05,-0.34304019959428816,0.481302792464349
A086040,바이오톡스텍,Optimistic,0.065,0.05,0.3,0.3,-0.00020128188014635924,-0.7357817681413262,0.481302792464349
A308080,바이젠셀,Conservative,0.095,0.04,0.25,0.25,-0.003813455699976767,-0.18789545293688958,0.624494184405741
A308080,바이젠셀,Base,0.08,0.05,0.3,0.3,-0.008470271795140703,-0.4538299369315213,0.624494184405741
A308080,바이젠셀,Optimistic,0.065,0.05,0.35,0.35,-0.019763967521994975,-0.9738000567369357,0.624494184405741
A323990,박셀바이오,Conservative,0.095,0.04,0.25,0.25,-0.0014982285486249162,-0.1762563471328786,0.5430010784550879
A323990,박셀바이오,Base,0.08,0.05,0.3,0.3,-0.0033277961031957276,-0.42869685943680874,0.5430010784550879
A323990,박셀바이오,Optimistic,0.065,0.05,0.35,0.35,-0.007764857574123363,-0.9197371918153655,0.5430010784550879
A310210,보로노이,Conservative,0.095,-1.01,0.25,0.25,3.1348068465949463e-06,0.2686879468001843,0.4406726233671988
A310210,보로노이,Base,0.08,-1.0,0.3,0.3,-0.0,0.29159606053410037,0.4406726233671988
A310210,보로노이,Optimistic,0.065,-0.99,0.35,0.35,-4.596726248040172e-06,0.3169205322241901,0.4406726233671988
A299660,셀리드,Conservative,0.095,-0.06746689438481156,0.25,0.25,-0.001671871718702579,0.0738076274657018,0.5138506894049347
A299660,셀리드,Base,0.08,-0.05746689438481156,0.3,0.3,-0.002396532427057336,0.07873449211693762,0.5138506894049347
A299660,셀리드,Optimistic,0.065,-0.04746689438481156,0.35,0.35,-0.0034537188674511154,0.08397080886065199,0.5138506894049347
A268600,셀리버리,Conservative,0.095,0.04,0.2,0.25,-0.00471897856578386,,0.33464610042735043
A268600,셀리버리,Base,0.08,0.05,0.25,0.3,-0.010918309782612896,,0.33464610042735043
A268600,셀리버리,Optimistic,0.065,0.05,0.3,0.35,-0.026203943478270944,,0.33464610042735043
A215600,신라젠,Conservative,0.095,0.04,0.25,0.25,-0.000928570566879802,-0.02876523146744835,0.4961359558942106
A215600,신라젠,Base,0.08,0.05,0.3,0.3,-0.0020624980860503295,-0.06916041273102558,0.4961359558942106
A215600,신라젠,Optimistic,0.065,0.05,0.35,0.35,-0.004812495534117435,-0.14841011169315518,0.4961359558942106
A217330,싸이토젠,Conservative,0.095,0.04,0.2,0.2,-0.002569516291145904,-0.12202777594666228,0.4705399078777617
A217330,싸이토젠,Base,0.08,0.05,0.25,0.25,-0.0059450947842017605,-0.2942415747452669,0.4705399078777617
A217330,싸이토젠,Optimistic,0.065,0.05,0.3,0.3,-0.014268227482084223,-0.6316519984094022,0.4705399078777617
A394800,쓰리빌리언,Conservative,0.095,0.04,0.25,0.25,-0.004094865298398894,-0.02411244413311431,0.1633173076923077
A394800,쓰리빌리언,Base,0.08,0.05,0.3,0.3,-0.00909532580702062,-0.057611911630367676,0.1633173076923077
A394800,쓰리빌리언,Optimistic,0.065,0.05,0.35,0.35,-0.02122242688304811,-0.12358155635007134,0.1633173076923077
A461030,아이엠비디엑스,Conservative,0.095,0.021575272788040285,0.25,0.25,-0.0031115682845104264,-0.022197481375679517,0.23165865384615386
A461030,아이엠비디엑스,Base,0.08,0.03157527278804029,0.3,0.3,-0.005716974987530993,-0.046319113964402275,0.23165865384615386
A461030,아이엠비디엑스,Optimistic,0.065,0.04157527278804029,0.35,0.35,-0.01392180223949313,-0.12516308831383818,0.23165865384615386
A185490,아이진,Conservative,0.095,-0.0341694704191572,0.25,0.25,-0.0019246224231515012,0.036177957636544085,0.5118415376552169
A185490,아이진,Base,0.08,-0.0241694704191572,0.3,0.3,-0.0028934746520172905,0.03253348333592086,0.5118415376552169
A185490,아이진,Optimistic,0.065,-0.0141694704191572,0.35,0.35,-0.0044872167731172365,0.024057019427862227,0.5118415376552169
A196170,알테오젠,Conservative,0.095,0.04,0.2,0.2,-0.0006003815819031502,-0.12948303468086364,0.5059334935897436
A196170,알테오젠,Base,0.08,0.05,0.25,0.25,-0.001389104020629284,-0.3176027250223407,0.5059334935897436
A196170,알테오젠,Optimistic,0.065,0.05,0.3,0.3,-0.003333849649510281,-0.6812399519156264,0.5059334935897436
A291650,압타머사이언스,Conservative,0.095,0.0109718952873068,0.25,0.25,-0.0014494648658659444,-0.01665481686127877,0.46251413582486695
A291650,압타머사이언스,Base,0.08,0.0209718952873068,0.3,0.3,-0.0025005144726321,-0.03599291427467288,0.46251413582486695
A291650,압타머사이언스,Optimistic,0.065,0.030971895287306803,0.35,0.35,-0.005110110363935448,-0.08646640957112794,0.46251413582486695
A293780,압타바이오,Conservative,0.095,-0.0270770264214893,0.2,0.2,-0.0007938091253579141,0.03564794695112685,0.539869123931624
A293780,압타바이오,Base,0.08,-0.0170770264214893,0.25,0.25,-0.0012606211947419283,0.028711419736599124,0.539869123931624
A293780,압타바이오,Optimistic,0.065,-0.0070770264214893,0.3,0.3,-0.002058171346418768,0.013621767887600611,0.539869123931624
A203400,에이비온,Conservative,0.095,-0.1486172678429396,0.25,0.25,-0.0013671025316192213,0.014535259880873626,0.263371129656507
A203400,에이비온,Base,0.08,-0.1386172678429396,0.3,0.3,-0.0018495976429246655,0.015965383071805665,0.263371129656507
A203400,에이비온,Optimistic,0.065,-0.1286172678429396,0.35,0.35,-0.002464774634867217,0.01768735605156294,0.263371129656507
A376270,에이치이엠파마,Conservative,0.095,0.04,0.2,0.2,-0.00718606213735116,-0.15168596121292083,0.18675480769230768
A376270,에이치이엠파마,Base,0.08,0.05,0.25,0.25,-0.016626405786539646,-0.3614280204175115,0.18675480769230768
A376270,에이치이엠파마,Optimistic,0.065,0.05,0.3,0.3,-0.03990337388769515,-0.7762755238295266,0.18675480769230768
A397030,에이프릴바이오,Conservative,0.095,-0.49226811414762595,0.25,0.25,-0.00025314108499822755,0.14176682936853152,0.519320800072569
A397030,에이프릴바이오,Base,0.08,-0.48226811414762594,0.3,0.3,-0.00032352461102534095,0.155407798157794,0.519320800072569
A397030,에이프릴바이오,Optimistic,0.065,-0.47226811414762593,0.35,0.35,-0.00040263815243637616,0.17079659168388547,0.519320800072569
A476040,오가노이드사이언스,Conservative,0.095,0.04,0.2,0.25,-0.03545185461177481,,0.2398798076923077
A476040,오가노이드사이언스,Base,0.08,0.05,0.25,0.3,-0.08202502419190687,,0.2398798076923077
A476040,오가노이드사이언스,Optimistic,0.065,0.05,0.3,0.35,-0.19686005806057646,,0.2398798076923077
A476060,온코닉테라퓨틱스,Conservative,0.095,0.01,0.3,0.25,-0.06530628934061095,,0.1633173076923077
A476060,온코닉테라퓨틱스,Base,0.08,0.02,0.35,0.3,-0.10900546479872603,,0.1633173076923077
A476060,온코닉테라퓨틱스,Optimistic,0.065,0.03,0.39999999999999997,0.35,-0.21565546937371005,,0.1633173076923077
A382150,온코크로스,Conservative,0.095,-0.0043853243237928,0.2,0.2,-0.001771421184573947,0.002221626991976066,0.1633173076923077
A382150,온코크로스,Base,0.08,0.0056146756762072,0.25,0.25,-0.002988182779360923,-0.011327510776642782,0.1633173076923077
A382150,온코크로스,Optimistic,0.065,0.0156146756762072,0.3,0.3,-0.005454753384934667,-0.041675630591894,0.1633173076923077
A226950,올릭스,Conservative,0.095,0.04,0.2,0.2,-0.005608081855655805,-0.15602198638569859,0.43314294065473313
A226950,올릭스,Base,0.08,0.05,0.25,0.25,-0.012975429774203637,-0.3778255182750852,0.43314294065473313
A226950,올릭스,Optimistic,0.065,0.05,0.3,0.3,-0.031141031458088726,-0.8108466490416075,0.43314294065473313
A338840,와이바이오로직스,Conservative,0.095,-0.207488336318535,0.2,0.2,-0.0006713933878598658,0.06498675519591668,0.33615452648766325
A338840,와이바이오로직스,Base,0.08,-0.197488336318535,0.25,0.25,-0.0009263959837391814,0.07200015558789166,0.33615452648766325
A338840,와이바이오로직스,Optimistic,0.065,-0.18748833631853498,0.3,0.3,-0.001236971156411705,0.08030810047833929,0.33615452648766325
A215380,우정바이오,Conservative,0.095,0.0012245132379865992,0.25,0.25,-0.0006083560502004487,-0.005289326865380365,0.7873966648524432
A215380,우정바이오,Base,0.08,0.0112245132379866,0.3,0.3,-0.0010053351025271415,-0.024534501650800053,0.7873966648524432
A215380,우정바이오,Optimistic,0.065,0.0212245132379866,0.35,0.35,-0.0018609468407151896,-0.06958489197502625,0.7873966648524432
A424870,이뮨온시아,Conservative,0.095,0.04,0.2,0.25,-0.0012916929722487523,,0.2101923076923077
A424870,이뮨온시아,Base,0.08,0.05,0.25,0.3,-0.002988592513916885,,0.2101923076923077
