Symbol,Name,FCF_z,PBR_z,PER_z,ROA_z,ROE_z,ROIC_z,매출총이익률_z,영업이익률_z,총자산회전율_z,CFO_NI_z,Accruals_z,SalesGrowth_z,EBITGrowth_z,부채비율_z,이자보상배율_z,NIGrowth_z,SalesCAGR3Y_z,EV_EBITDA_z,유동비율_z,F_Score_z,FinalScore
A087260,모바일어플라이언스,,-0.21520583851806938,-0.07772620519651934,0.27238252484644665,0.17330775185375535,0.05439394885174068,-1.3341881096013093,0.14078600001375308,0.00664166959380091,-0.031985624124837526,0.032218395555062895,-0.1787096216912473,-0.2790049868198074,-0.0948945944582363,-0.4372817200362472,-0.009444210304997987,-0.3433056200533173,0.4187188389343401,-0.521758696129337,0.15835765648741187,-0.11929991793671652
A087600,픽셀플러스,,-0.49084185705932787,1.1069150645442112,0.150916621514712,0.059592005943786254,0.0593858347658651,0.385033751825028,0.139423760932926,-0.4944650566051895,-0.5568527291870753,0.06791800651082969,-0.07340140802502615,6.02180702316546e-05,-0.429024178572958,-0.09561757972804402,-0.13896534219676046,0.19245476812994677,0.035797329158419385,1.0036373382318198,-0.12411541844601955,0.04199216472670395
A087730,이엠네트웍스,,,,-2.6932840177198285,,-0.8366200371817815,-0.7254547696208331,-0.48238073949673255,-0.5252196136491237,-0.12786553291963798,-0.24545055027892276,-1.0358436731880196,-0.07303775034834019,-0.35147092817860304,,0.01898385302342605,-0.4026673507039918,-0.387697619580304,1.2057582761490377,0.42699621759985834,-0.4156836157395865
A088130,동아엘텍,,-0.632817587846989,-0.11677341869286934,-0.11252833932672708,-0.013540897524745776,-0.013303432330332298,-0.05634796788383518,0.1298241041784933,-0.16300032223193134,3.109066768113891,-0.04836191432930028,-0.25561777361785437,0.08807221129085985,-0.26977069286815375,-0.09418231136760347,-5.063491657731973,-0.4765090322866002,0.04370777748385766,0.00918221920590312,-0.0342821265590465,-0.20898286285920822
A088280,쏘닉스,,-0.14839280840053432,,-1.3820530705284166,0.05668114998246904,-0.2906065031166784,-0.007828861274549863,-0.4525977249216305,-0.9044324674041286,-0.10648490435718545,0.051672456687601315,-0.2143524486301838,0.15609712363303876,-0.3466100622160877,,0.0724991566495005,-0.25422143745611003,-0.04232855487151024,-0.16730348700558184,-0.4877454179904734,-0.26282399183649774
A088290,이원컴포텍,,1.4458644228218631,,-0.954873007077194,-0.35023240916523024,0.2613018207920586,-0.14102213668376212,0.15561864661719244,-0.9088751125828646,-0.1296379725280564,-0.04094194399727296,-0.11727147370627745,-0.1778463595265168,-0.44225771276059755,-0.17275567148118462,-0.15151449911463125,-0.27259808886863895,0.28189500330131617,-0.46273820409158706,-0.6059316523913192,-0.15465646391348348
A088340,유라클,,,,0.587405305551983,0.4576770620296893,0.2760169952442563,-1.2261105273020967,0.14736213808972645,2.9583183622868874,0.2051579127162971,0.07221375114341823,-0.2169184215132586,0.1104841238639618,-0.06997241101768938,-0.3454238614598361,0.34448344494118105,-0.11411646147012068,-0.04327090033091496,-0.3020331967367187,1.8662654655710178,0.2769140459769284
A088350,한화생명,,-0.8478552475113107,-0.8749214418221293,-0.679132962674356,-0.4084410476696256,,-1.2588419435308318,-0.4604848492558531,-0.8422030832638089,-0.1822554915156195,-0.4438751973546397,-0.2632970061585372,,0.507159270785665,,0.5914742221151913,-0.30978562177303504,,,-0.1314325028437448,-0.40027806446233105
A088390,이녹스,,-0.49372638912117833,-0.5318235362965111,1.0929245890684178,0.4564918555504968,2.048556453836731,1.671675980003483,0.20121518959315607,-1.0916693726499764,-0.10050960024275384,0.17845458446939308,0.1037916341309515,-0.03585633901712704,-0.5300884942237455,0.6791683478171935,0.07623626721835056,0.45729266691413945,0.35227357537366305,-0.18381916407055002,-0.5303754658397976,0.20106383065864927
A088790,진도,,-0.7111678129250967,-0.4337484873516269,0.32024091566678764,0.20855385769995974,0.024022813140966052,1.417433447842125,0.2971702154118481,-0.6569229489595588,0.20275903365908687,-0.1470401822149767,-0.25978140534721095,-0.03431030077033847,-0.3625861928543716,-0.20995893585465664,-0.005794475347195058,-0.6327733416506582,0.010002989065943012,0.3347955513149486,1.5415182816795252,0.04749542222134211
A088800,에이스테크,-0.015286299363026015,1.4367020782418864,,-0.6556803827965973,-0.28228560844340805,-0.37228325860634826,-0.9369026472069079,-0.42606059669991314,-0.5264069130347573,-0.15295080048493023,0.014549829291277808,-0.4624934035355864,0.1549890517557235,3.6885621729096205,,0.13268853473283018,-0.6949492852357417,-0.22320580394086367,-0.4930512518976084,-0.11599007993397341,0.0038858519862042568
A088910,동우팜투테이블,,-0.7650625839678332,-0.4045531700687846,-0.125271846218464,-0.01657343539103266,1.1155526290451003,-0.8986076300636118,-0.16831277211622728,0.13565410246288637,-0.06265130716438794,-0.05834967740027208,-0.08004812172836091,-0.06042373299777445,-0.7135956223869645,-0.10224333955778642,0.6488867203328528,-0.2010490734895736,0.02869157403700308,0.202829425600379,0.307420349225426,-0.06408986904460134
A089010,켐트로닉스,-0.19036857078909156,-0.026083914056757345,-0.2073542319019524,0.034457828370010886,0.2076937952982197,0.05045953992942662,-0.3687486495550482,0.16965555379763275,0.9812983822430433,0.16012398264378358,-0.1244438538397079,-0.366264718099704,0.1022038736989173,0.2806410126427316,-0.10927265226581502,-0.04273130069489911,0.07199533455487721,-0.02752008560962847,-0.6238730881744488,0.04366327600099107,0.0007765757096290626
A089030,테크윙,-0.19887545909652113,-0.2793568585189001,-0.18687000818377847,0.11509208382309749,0.07431119282748527,-0.0009703561640163038,0.6898966521764306,0.21601483304974445,-0.7367642443383176,-0.11119985668204162,-0.3516244496211742,-0.526747498246315,-0.016526028057884286,-0.0523776182941861,-0.11663622202462219,0.13677501055428057,-0.2542085636246563,0.14481650338256874,-0.41756987359836667,0.11757496249709833,-0.08776228990700372
A089140,넥스턴바이오,,-0.35175786455473973,-0.29158499876491545,-0.029535329230327718,0.09860268422903816,-0.039716269218388875,0.13172887163488894,0.022265656375430588,-1.5499288807626461,-0.13429279725680196,-0.11664600337302185,0.6137798092920908,-0.0194909833283699,-0.2012631282454811,-0.08196722838103238,0.0940960674369613,-0.016161338431332013,-0.35186680095423944,-0.3063048477850812,-0.4156117935113863,-0.15503448288575547
A089150,케이씨티,,0.15868868736340105,1.856454425352035,0.11756333483455698,0.13438172360196715,,0.04353375347518268,0.5357722170436374,-1.051944170580825,-0.023393079326255225,-0.0631035883147723,-0.5541369919493085,0.18794958381243668,-0.3848606385726116,-0.5813207509584756,0.20709649037348163,-0.8695033823763292,0.6314597847132049,-0.8210624500913681,0.5738173696946034,0.005410684338586725
A089230,THE E&M,,-0.4679115986432145,,-1.5369169100487639,-2.1483278622244124,-0.12271175134870264,-1.3062681572805888,-0.09696113709645353,-0.6909095670869125,-0.7241356406328364,-0.07473903751279665,-0.8776939638378122,0.4799184170420883,0.1511918192482985,-0.510114700518385,0.3649165122937219,-0.3981354232631742,-0.1397597711581178,-0.7926289907580464,-1.2002634981080436,-0.5606361811630085
A089470,HDC현대EP,-0.10011767039333104,-0.6112754193957669,-0.27514988124742673,0.049698270135066246,0.03828349124197588,-0.0883482461375991,-0.7450910100931637,0.10995875602717148,1.7148932602885294,-0.003072785407127049,-0.07552235009223958,-0.006257840249778199,0.031297392380306314,-0.110085777146533,-0.10914970718666446,0.0853554325207574,-0.14443126405989734,-0.04730156302631031,-0.2195377265439855,-0.044201404612547034,-0.027502802149928163
A089530,에이티세미콘,,-0.37474464875047175,,-2.402184132448252,-2.60984811507756,-0.8187802772633389,-1.8004661246092086,-1.4896562906014357,-1.3344882265776261,-0.19222199960251404,-1.0274055570261638,-1.3025563013856836,0.02980307828440265,-0.14778832532254507,,0.13128454827546512,-2.7337251045817723,-0.20068194365578884,-0.3826637397238571,-0.15039560404681876,-0.9886187508301861
A089590,제주항공,-0.6616281875646471,0.20264606322432108,0.5012630415224245,-0.4417473562991912,-0.22417900232977295,-0.6265222154669017,-0.6267759540895939,-0.9237717774156581,-0.3999677449834398,-0.44635258672261746,0.6293691182966894,0.182387420686449,0.09966105251414657,-0.5598219229107833,0.024217104393480446,-0.14780613499664777,-0.5535234913236887,0.18121322481999078,-0.14143105127160868,-0.9927387338367151,-0.2462754566876882
A089600,KT나스미디어,-0.26040765609704736,0.48887073576727696,-0.18692567284597297,0.1376657659548213,0.2892137777742384,0.37715708660193287,2.1542232191038213,0.8418626950672669,-1.1042188897625949,0.19371231078184992,-0.2452624760733869,-0.12086532232319236,0.05812828073691165,0.2337721614004816,-0.09921644986375289,0.026119391557991006,-0.1458228471184806,-0.00629637055635492,-0.27077097337096556,-1.1011225786572731,0.06299080940387852
A089790,제이티,,-0.20458250365572628,-0.29973112963531534,0.8601171918413958,0.4139341960952505,0.16356097305048398,0.08269068015131925,0.2664867487397285,0.4055331886569693,-0.0430968653812017,-0.04325282192517654,-0.2574953167439484,-0.014647731513786654,-0.20240983252086495,-0.1129642219284477,0.13009962601314554,0.26735251218501727,0.05107575110108625,-0.12020784761315441,0.6369527612347846,0.10417975569218732
A089850,유비벨록스,-0.4082688885785637,-0.5445406221787171,-0.19830156546975897,0.30666097269906273,0.22336088828445486,0.07831086588645628,-1.0950856138633724,0.1511161047166768,0.9028319304345245,-0.01455205651451299,0.2996923536235262,0.09701445519057539,0.6956997328165246,0.09022396603238476,-0.37471964753256576,0.2927453676661369,0.2525436806409511,0.021749581862128543,-0.6054905542386786,0.5246698673855082,0.03478304094313708
A089860,롯데렌탈,0.3315856612688104,-0.2091684266157737,-0.39316945279412624,-0.2349267563722215,0.21337043239788347,-0.2753234866037742,0.6675860864475194,0.5749823597591724,-1.0690658547567027,0.4647786978012937,0.2618448162572055,-0.5229788817706973,0.6134719289571536,0.654471802573309,-0.5187827062930223,0.22451199962352486,-0.5575592994926418,-0.6836764929138073,-0.5269120904836899,0.8909007479006599,-0.00470294575549623
A089890,코세스,,0.5833992380982372,-0.17590119534384052,0.6310905272486951,0.34341917106186104,0.12366863153443047,0.1101205908871606,0.28708396665755725,0.9414288214527877,-0.07552494241274584,-0.00044105480545743775,-0.08158862767306317,-0.01597119260997722,-0.24702408268074963,-0.10789738437318293,0.08174288832635242,-0.09948372021753955,0.07725401233819905,-0.11255553114439976,0.6369527612347846,0.1526196251357426
A089970,브이엠,0.06288474789700542,0.24586237122147636,-0.2998873566864243,0.8062186805032109,0.2696291381028266,0.036369422112418635,1.0252401416452153,-0.05090060902304298,0.23354948326136946,0.00855152753160649,0.07049517780006007,-0.6700965389581667,-0.02961263488381119,-0.286163150648822,0.07220389780801115,0.07357809920650964,0.21932325994721494,-0.120668246562766,0.5160239538507178,-0.6588933286783791,0.07618540177231152
A089980,상아프론테크,-0.6368084372043249,1.2663398928230858,0.9076558895021097,0.25267625490452633,0.2791253235376699,-0.03653302657932423,0.30444083094608404,0.2900462458792696,-0.783756116491614,0.04194048921602913,0.00608907624372577,0.006412953313781611,0.19904999573161652,0.06915064499867324,-0.18520256539165747,0.18283904917242588,-0.346383318495596,0.23953558787294535,-0.38040900232990965,0.8575375928365739,0.12668736802430453
A090080,평화산업,,1.1697218912017702,1.1468876659389786,0.03905733606657761,0.1089481772729947,0.0017442110209126744,-0.8482270699507395,-0.05387159519728327,2.2850866284197164,0.9534109705154569,-0.06944819142126613,0.007234607879420402,-0.07071654396433895,1.4377896357635382,-0.17195961059345846,0.07431873828213444,0.2023280940265392,-0.10251638737082397,-0.449710996137529,0.9477922766807806,0.34778262307544106
A090150,아이윈,,0.02914041967648906,-0.10370824978423172,-0.9725319965153644,-0.7854180191946966,-0.030167336107355724,2.0209205070817275,0.20709183859666105,-0.6882175413523456,-0.04311818531874992,-0.0401357906997014,-0.22120892477302445,0.1267673677613548,-0.24765046140121463,-0.1719561881089499,0.6982218861064861,-0.2509098547286263,0.05977800689104237,-0.44727098342258076,-0.8090698621699192,-0.08786544039278947
A090350,노루페인트,,-0.5578967759914972,-0.2521657455873459,0.09254585646529895,0.04910164963228062,-0.03504900157603467,-0.247943412371169,0.15512402043003323,0.5832522589961818,0.24146525440760971,-0.16338744263220148,-0.1613425702338063,0.11849505070287543,-0.11467435374180894,-0.10898039474423532,0.10750355753252182,-0.17689269468753877,-0.048917172806112706,-0.4197625041728244,1.3794765663396051,0.02315537610325432
A090360,로보스타,,0.14785425326089852,1.4568280021340978,0.06181713021487555,0.07707308310179044,-0.0015982770826508605,-0.5187395883154046,0.10571778000177508,0.7740016346225363,0.03911747143535219,-0.04025755527988051,-0.43338306632405343,0.10176674286434889,-0.2472574299820033,-0.11229555711037299,0.12837294507968258,-0.648242500702563,0.6176745984825147,-0.1227251445922831,1.1735917565609688,0.13470085675629628
A090370,메타랩스,,-0.3191218751067501,,-1.132616598584305,-0.7260254671335037,-0.6356443462719844,-0.39436406351191744,-1.8166682929117777,-1.7881688747907079,-0.05384480458806476,-0.2510775863185469,-1.4499023535379332,-0.23655882505726034,-0.7412817743183231,,-0.12114498804163804,-2.121333416005984,-0.5832142040606711,-0.17353007083487093,-1.300872423335126,-0.814433527318198
A090410,덕신이피씨,,-0.2776005303542241,-0.3369570203034418,0.627331647263857,0.48826807530386285,0.4272386473478911,0.0818856383260823,0.34909644408484786,1.4470088322808277,0.0711562576870672,0.322563164464344,0.10801339319570204,-0.12923788426324792,-0.41168708605271437,-0.20813310503796897,0.036126410265791435,0.17580987311880444,0.1362937713793898,-0.32778646233004244,0.9754821822524168,0.1870985394015392
A090430,아모레퍼시픽,0.6879828271406744,-0.024546486499057708,0.36109999248125635,0.08755713071975703,0.035058877164444044,-0.07461509039320313,2.3339125441162176,0.17760323355357022,-0.30157494633727233,0.2962478363609705,-0.9889539016158887,-0.5040587890806904,0.058194436991704936,-0.36055663853833403,-0.10748602649256218,0.18223009348977473,-0.7356390413614188,0.06538382037171388,-0.16259856835854644,0.6435280792399611,0.08343846914765359
A090460,비에이치,-0.04330546917510866,-0.259534138164691,-0.24087555424990145,0.6229286368194,0.21090269121234884,0.3817951084376318,-0.526804241217607,0.33291520414093195,1.4407065857093821,0.00927910621244644,0.06783733195443878,0.2955709621464467,0.1774449153096889,-0.12990278295936372,-0.13646435298595852,0.0833473105040486,0.8421840032164594,0.017539400592246655,-0.40141408092962355,0.647546109538599,0.16958483730559076
A090470,제이스텍,-0.15947732436285242,-0.5229207744561599,-0.26926459450527296,0.3281812767159444,0.12341238819195303,0.02443346779080884,0.18638520582031812,0.08943655496435689,-0.36888002562389427,-0.05642494843323201,-0.10798354594729226,-0.169965834447366,-0.33461452355620813,-0.29030174155365635,-0.10375030517481566,0.3596332917363167,-0.6184095519081331,0.42535131920647834,0.15382090142609842,0.6623980522507714,-0.032447035593291824
A090710,휴림로봇,,0.5464388578453249,,-0.7783952329334936,-0.2367027710406329,-0.1232744670183867,-0.11195005702785783,-0.0006594355501910454,-0.5925947400689635,-0.14192284367373745,-0.39916403745295287,0.7591157511213784,-0.00037122999142887025,-0.26921221112767574,,-0.0216915473745191,0.7849786977765021,0.3420214533472148,-0.197000556106025,-0.2417616527569542,-0.04012623659014109
A090740,연이비앤티,,-0.6352992426397388,-0.19647799523461007,-0.09255724746051908,0.2671866970257649,-1.3477215775474807,0.5526615173410344,-2.212625708955909,-0.5360665450820606,-0.05672569663596466,0.07257448080058862,-1.2548029726070717,0.008208978722038879,-0.28148814506689757,-0.14879443143325755,-0.031904852641594234,-2.7702391108398334,-0.013235575446217554,-0.18076969260681855,0.47073748810626515,-0.4414389280106463
A090850,현대이지웰,,-0.25339501641434903,-0.2416359403163685,0.4012256450495268,0.22038442439969116,-0.059633737380535776,0.5777196416333427,0.17377390234111875,-0.050593326298189245,-0.07103949984895631,-0.04495161836809953,-0.1237289393920696,-0.140876142585575,0.12641902411016218,1.5085637285392564,0.002777938019491786,-0.12081511797699522,0.044358219901339556,-0.6045868605130226,0.6839395871533197,0.10673189010805728
A091090,세원이앤씨,,-0.48191384696704875,,-0.9008948838651617,-0.891356151071565,-0.20483656104271372,-0.8516657689016265,-0.04095467574096295,-0.9821084045484735,-0.16190004478795234,-0.5802714665170411,-0.06959729836430191,-0.6887011505974244,-0.291136152980681,-0.22879081239545485,0.5654812856941477,-0.833956182632734,0.044710193420831275,-0.5009907872340845,-0.7597635220052146,-0.43659145725208126
A091120,이엠텍,-0.06192006558804628,0.002249953543250083,-0.19449602735212002,0.2958489478945043,0.14099155502920338,0.24555583859636598,-0.05064998894125743,0.2538935757097363,0.19928009883310113,-0.1540213349225979,0.07482667783753569,-0.25408181290269644,-1.112674451755993,-0.19823407612779112,-0.13231464954715583,1.1950363929956025,-0.12201639377394673,0.09036460410281412,-0.13521364686650858,-0.10597732325418724,-0.0011776063245093628
A091340,S&K폴리텍,,-0.5512383651884836,-0.14941740723191566,0.06344764028215616,0.052945791486301845,0.04912221957984068,-0.3017427959477956,0.18740926033897112,0.519532996485644,-0.17062674112420947,0.06523053104764516,-0.2260326281938696,-0.5524403966049647,0.12452456884748543,-0.149169312600951,0.1432023323550238,-0.26482487174306635,0.02732770887662885,-0.39741075157814465,0.093975771709872,-0.0755886552212543
A091440,한울소재과학,-0.16055154443999348,0.47212083730510584,,-0.7269170016267806,-0.374191320144134,-0.5242630915071296,0.26215060286174496,-0.41929995336002773,-0.29967636414955234,-0.06420485047005059,0.06100545635163015,0.16333339372567565,0.14615313524489312,0.22147881033764916,,0.027539337048422884,-0.5942362544090047,-0.07632796762175477,-0.41135688577160967,-0.8626197162191266,-0.17554796538022457
A091580,상신이디피,0.23546354937802152,-0.2984275056598796,-0.3593347260854711,0.6663685735021639,0.6769860744215347,0.40452830670454837,0.13902029683988673,0.4397222724320214,0.5055072029400867,0.11743216147418305,-0.14638720507404004,-0.09648593216388647,-0.023294036939966633,-0.10527863800696509,-0.20789072610424528,0.0987979379390368,0.089972266951558,-0.08119775693686937,-0.3991231344539708,0.6451980133244334,0.11507884972410905
A091590,남화토건,,-0.29236608145451176,-0.2309889063209625,0.4240570632143532,0.3184160693491744,0.2684655323471596,-0.37568505911883365,0.0911486438301901,-0.9943138910627803,-0.043458163046930905,-0.004195863889580297,-0.5840644386281815,0.13936273908174146,-0.8373212141276559,,0.08551913110903331,0.4712772738640039,-0.4190071824585293,1.3428004811462964,-0.15121329443170017,-0.043975953366539665
A091700,파트론,-0.13394102631964788,-0.3501990912829347,-0.19929718268679888,0.4557603400636286,0.13711918538676868,0.27892222567793334,-0.44399906978123066,0.2806208905781625,1.8500590358998164,-0.017594003295293818,0.05879650887123967,-0.17485713952373239,0.10971543264732404,-0.34860471954435807,-0.1194396783637366,0.08694535931239537,-0.2656873290890891,0.014036214233703595,-0.2732016150915115,0.8393738659906121,0.08922641018416252
A091810,티웨이항공,-0.875815205530369,1.3308835265941374,-0.5071951485226903,-0.382725855596898,-0.6201009504994189,-0.3524952357937208,-0.48769437127179804,-0.46266983272121937,0.3501737833829838,-0.2013012061885977,0.6045361953948115,0.30611304984403814,-0.08071424966463996,0.6463564986284168,-0.18681766246399095,-0.06679893290868355,0.00444953760960994,-1.1409806085693832,-0.13151364594696338,0.1035960094647661,-0.10753571523798047
A091970,나노캠텍,,-0.0705511171117099,,-1.8650833613746816,-1.4817219198642313,-1.643038918786729,0.05327864808486626,-1.1012120340918465,-0.1538235548665077,-0.2344566719116432,-0.06371057927044659,-0.31708547886474825,-0.1937161196682273,-0.058103565991491794,,0.20420729678193142,-0.41375243162700787,-2.52383545435351,-0.43438273152654344,-0.8637191723526225,-0.6565121862820675
A091990,셀트리온헬스케어,0.21018066879929798,1.5492002262341633,0.528396230236331,0.27787392160607627,0.18080071533395392,0.12179590820039102,0.21306558508289258,0.2970542360163709,-0.635390096564668,-0.03989167482097998,0.1265191776316365,-0.14815981277889864,-0.041542587322110476,-0.09246918900448499,-0.10267975894381795,0.008815807542852236,0.5805639180123354,0.1922114540250456,-0.16531456263626748,-1.292907629702415,0.08840612684738523
A092040,아미코젠,,1.6744785233288286,5.245058116006,-0.4138052548896263,-0.48803378488666166,-0.6819515646578918,0.6227778906732141,-1.0073515780684117,-1.6798951770263413,-0.15170532358003297,-0.24264053418462192,0.09567414818511942,-0.2354329646258407,-0.055247101302427985,-0.2156581430546482,-0.21618328234250025,-0.009673720977473765,1.7825704545460364,-0.6181881971905816,-1.4164468426364198,0.1046497717534589
A092070,디엔에프,-0.058901324093459606,-0.24341227690623243,0.011526879095631604,0.18364490883228254,0.09336675317041064,-0.023381485773759387,0.057149749526927036,0.1667730331035181,-0.4718137767725948,0.0722088060344056,-0.04664011185260116,-0.42898986587532395,-0.024074754992211494,-0.3682475202913984,-0.11600413582758917,0.03611646390437271,0.2437342229278717,0.06620600821707816,0.4225902874245318,0.09188227924812681,-0.016813293045000684
A092130,이크레더블,,0.5229270893022969,-0.34109868125417114,1.4182770885126523,1.1148580734957203,,0.7674995264932917,1.2192297512213381,-0.0736549907143879,0.04003407317556057,0.004275299463783337,-0.3411955375432225,-0.22997133365590858,-0.45046076611733965,4.353687936808378,0.07040245718866096,-0.3333703453218227,-0.24228338404505076,1.023230912023058,1.144218960119226,0.5370336738417812
A092190,서울바이오시스,-0.06394442970677426,0.6334237349791411,0.12800908977292527,-0.26789533784968506,-0.053876152023630164,-0.1430982894830677,-0.6360528580100694,-0.07375251743840588,-0.3385825318113452,-0.13596523989277598,-0.008692007185349663,-0.01424720892638559,-0.0907698756269736,2.176351102445013,-0.14838270333851275,-0.029152378112070304,-0.04398625371356888,0.5301188159913938,-0.5335799606271702,-0.10597732325418724,0.03899738380942504
A092200,디아이씨,-0.3361603168372041,0.6213181830981215,0.24775715786739982,0.24053440220700928,0.6016292568039208,-0.059419143680802665,-0.1226408347410702,0.3771781660186946,-0.01101544820967564,0.660854135962178,-0.05884331459395439,-0.13006730873654082,0.007739663496781883,0.5718668903172238,-0.1710557197974062,0.1389723034925114,-0.006044053577353864,-0.11351847183138904,-0.6494003615338327,0.7652349467000596,0.12874600662123356
A092220,KEC,-0.06168860918272631,-0.3334138193164215,-0.12331898002308585,0.0052533215556166786,0.07805527749201711,0.1224345577516311,-0.3437512339617672,0.1529186728668833,-0.44599914714345906,-0.06293639566632765,0.06174254015655164,-0.18235886566951423,-0.12214790383916273,-0.3662239701452387,-0.1401202790225553,-0.13157782572469548,-0.1344430093398662,0.018133633606618665,-0.18795085476330664,-0.10285836308203415,-0.11501256267254215
A092230,KPX홀딩스,,-0.679022068481185,-0.3802507616584306,0.24330814140358228,0.0648486229320303,0.031064561564175683,-0.48487007753460937,0.17503161430303205,-0.38276475932552995,-0.046137145437406935,0.43736960324311996,-0.10841937363998717,0.05493122678851109,-0.3322542710724508,-0.10866540764677561,0.13707732486013943,-0.0895424318965385,-0.024079707948316723,-0.0794109627635541,-0.2285040917203566,-0.09475210337002898
A092300,현우산업,,-0.39983548929073476,-0.21159920744290617,0.20711049870329276,0.05344825361000364,0.09532770004260044,-0.5954364057541633,0.26930621364737545,0.4551544799387322,-0.7719689408490139,0.05452709460114907,0.11675554720587845,-0.9164084111703862,0.07453075083574028,-0.1460721078430823,-0.057587910446547354,0.18528369293718067,0.02523705009545331,-0.42962409677167446,0.8149978504544734,-0.06193965460508574
A092440,기신정기,,-0.6426648990558242,-0.16380020515048915,0.08029380677427249,0.07680241911627622,-0.016770228342353363,-0.30876303610628897,0.1598081373532443,-0.5301807389154454,0.026780441581974384,-0.007606080279974059,-0.2445598842581246,-0.0263573150490528,-0.3422376165909083,-0.08445710091003233,0.04244627505255454,-0.23381570192263346,0.024488368032609138,2.0309746123946373,-0.6045505073287063,-0.04021943440022443
A092460,한라IMS,,-0.7122708165023933,-0.4075522353998035,0.6920643184463163,0.5433753356817618,0.26396285812516324,0.8822828384596503,0.1892120383767565,-0.3339519164396701,-0.29818007781003364,0.20509538671180708,0.15258787852250855,1.6190285888622462,-0.44903925186772004,-0.01263984747277753,0.2883271812127514,0.8394061072157548,0.581484940612811,-0.20808068804312016,0.11785058683829029,0.20805069608054208
A092600,앤씨앤,,-0.3909490908105127,,-1.1640834099082016,-0.26739166062390113,-1.3280957142520489,-0.1339517624366751,-0.7872847778639512,-0.11264817209455863,-0.13457734408606858,0.034314980615238126,-0.3868193978243189,0.18822790857437902,-0.031596562678280905,,0.06026031002928376,-0.43172429792120065,-0.020808811915010304,-0.04371213947011071,0.08585043319782577,-0.28617585349812424
A092730,네오팜,-0.02249227541463583,-0.3193986337947096,-0.3177589028568409,0.8007305965724066,0.23394204930869048,2.7410814296730757,2.315588879091606,0.9204686962771172,-0.55274920684995,0.14254863998165562,-0.0690093861988077,-0.14567033353753786,0.07655438888906481,-0.41774888386278924,0.05503650313264472,0.07540499926736895,-0.18761295760484267,-0.03738815357438583,3.0416373280987963,0.6343891831231717,0.44837769798605487
A092780,DYP,,-0.4793213809866041,-0.033035764587443596,0.08001741982566919,0.14213998701395714,-0.09165714841537416,-0.18822537375179524,0.10263871286359057,0.036533250840658754,0.2566507064303362,-0.036794366578714634,-0.21594206522601997,0.31783467178049046,0.056187969127688954,-0.17164245887034238,-0.08162081446228646,-0.1437608638395472,-0.11977461714328308,-0.3904250354973846,0.9683731564786596,0.000430315000118709
A092790,넥스틸,,-0.41450368891883943,-0.1445371586785775,2.590714429943218,1.9053121767523202,3.4821428871283056,3.1351941673942605,1.0308047825811677,0.11494064759985975,-0.5373463721867201,0.13788738130654088,0.7723646542563537,2.9692668355254206,0.19620273800783594,-0.1493845222141236,-2.2435132307980266,1.3280102224320434,-0.1758157824022195,-0.45789049505789997,-0.36646847046395575,0.6933358527477349
A092870,엑시콘,-0.06942999351397285,-0.45654878263494497,-0.2681427728740316,0.6456931734864498,0.2556695003058937,0.04008443634102891,0.5526286464233082,0.17639696436551824,-0.5498485636127496,0.002292933339066124,0.26473200524049495,-0.10614882026840104,-0.01068473185044609,-0.3170981915847767,0.011209844787761922,0.08556491662860433,0.19776221333150032,0.1751076369941735,0.19644097592056478,-0.09680904233620846,0.036443617424441674
A093050,LF,,-0.7261626110986228,-0.7010204949935709,0.21198996632346398,0.19718224963669173,-0.09664049728309572,0.7067010325503236,0.2121690322222347,-0.7735417554377264,0.04054654532854496,1.3318174595670722,-0.05236324659364488,-0.07375346687935712,-0.44350339298892444,-0.2830738730044268,0.3822387334914981,-0.033735039326895686,-0.20457171073320224,-0.3518059989554619,0.08469399192768474,-0.030149109276179736
A093190,빅솔론,0.12677746567616635,-0.4864725022247467,-0.21675508385246214,0.4513497876900252,0.11504230631587137,0.5436242880508426,1.089354123346326,0.5147329134895097,-0.620039178414248,0.016056265186360583,0.0693162976903437,-0.003628574361286626,0.14559785839245828,-0.451354389489016,-0.026818595176597387,0.12373413507357672,0.2342085073698647,0.022119216486686678,0.5628841911067739,0.8262421491386727,0.15179855907475606
A093230,이아이디,,-0.2962323503683678,0.22752261073237012,-0.5573399566480556,-0.37379868447215764,-0.1658042583336649,-1.0391519529860684,0.12626203374576753,-0.552821651779161,-0.14814158902579638,-0.3971480145798428,0.11595997310197438,-0.020977912954565175,0.06771721365218557,,-0.9558281626245394,0.5979091445164225,-0.45888485434158016,-0.6660044786848996,-0.6731297175097876,-0.2872162560310982
A093240,형지엘리트,,-0.15825816414144458,0.12328332118818536,0.009455586288222064,0.08214748776858379,0.3080532408175442,-0.8572959476863291,-0.31114772466407387,-0.14189828782491345,-1.2365139614227614,0.15109354419048823,-1.1662764070535514,-0.2768308447340635,-0.16710390059551652,-0.3181289360467098,-1.7105614522597972,-0.8909446971893192,0.15033096881229224,-0.129152644729159,-0.18375331632539557,-0.3538685334530378
